assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
157428850,22697822,Spheniscus magellanicus,ANIMALIA,CHORDATA,SPHENISCIFORMES,AVES,SPHENISCIDAE,Spheniscus,magellanicus,,,,"(Forster, 1781)",Least Concern,,3.1,Decreasing,Global
157448765,22679896,Anser caerulescens,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Anser,caerulescens,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
157456056,22696056,Aquila gurneyi,ANIMALIA,CHORDATA,ACCIPITRIFORMES,AVES,ACCIPITRIDAE,Aquila,gurneyi,,,,"Gray, 1860",Near Threatened,C1,3.1,Decreasing,Global
157467789,103734840,Petroica pusilla,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PETROICIDAE,Petroica,pusilla,,,,"Peale, 1848",Least Concern,,3.1,Decreasing,Global
157471309,103734824,Petroica multicolor,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PETROICIDAE,Petroica,multicolor,,,,"(Gmelin, 1789)",Endangered,C2a(ii),3.1,Decreasing,Global
157471619,157470471,Schoutedenapus myoptilus,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,APODIDAE,Schoutedenapus,myoptilus,,,,"(Salvadori, 1888)",Least Concern,,3.1,Stable,Global
157472666,22695170,Gypohierax angolensis,ANIMALIA,CHORDATA,ACCIPITRIFORMES,AVES,ACCIPITRIDAE,Gypohierax,angolensis,,,,"(Gmelin, 1788)",Least Concern,,3.1,Stable,Global
157473406,22732931,Pomarea mira,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MONARCHIDAE,Pomarea,mira,,,,"Murphy & Mathews, 1928",Critically Endangered,D,3.1,Unknown,Global
157600336,22711179,Sitta ledanti,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,SITTIDAE,Sitta,ledanti,,,,"Vielliard, 1976",Endangered,C2a(i),3.1,Decreasing,Global
157601327,22683819,Clamator glandarius,ANIMALIA,CHORDATA,CUCULIFORMES,AVES,CUCULIDAE,Clamator,glandarius,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
157658053,22697752,Aptenodytes forsteri,ANIMALIA,CHORDATA,SPHENISCIFORMES,AVES,SPHENISCIDAE,Aptenodytes,forsteri,,,,"Gray, 1844",Near Threatened,A3c,3.1,Decreasing,Global
157660553,22697758,Pygoscelis adeliae,ANIMALIA,CHORDATA,SPHENISCIFORMES,AVES,SPHENISCIDAE,Pygoscelis,adeliae,,,,"(Hombron & Jacquinot, 1841)",Least Concern,,3.1,Increasing,Global
157664581,22697755,Pygoscelis papua,ANIMALIA,CHORDATA,SPHENISCIFORMES,AVES,SPHENISCIDAE,Pygoscelis,papua,,,,"(Forster, 1781)",Least Concern,,3.1,Stable,Global
157687578,22707133,Terpsiphone corvina,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MONARCHIDAE,Terpsiphone,corvina,,,,"(Newton, 1867)",Vulnerable,D1,3.1,Increasing,Global
157719127,22695219,Gyps fulvus,ANIMALIA,CHORDATA,ACCIPITRIFORMES,AVES,ACCIPITRIDAE,Gyps,fulvus,,,,"(Hablizl, 1783)",Least Concern,,3.1,Increasing,Global
157802081,22693154,Limosa haemastica,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Limosa,haemastica,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
161689029,22703477,Merulaxis stresemanni,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,RHINOCRYPTIDAE,Merulaxis,stresemanni,,,,"Sick, 1960",Critically Endangered,"B1ab(ii,iii,v); C2a(i,ii); D",3.1,Decreasing,Global
161705427,22724407,Myrmotherula snowi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THAMNOPHILIDAE,Myrmotherula,snowi,,,,"Teixeira & Gonzaga, 1985",Critically Endangered,"C2a(i,ii); D",3.1,Decreasing,Global
161763825,22699516,Phylloscartes ceciliae,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Phylloscartes,ceciliae,,,,"Teixeira, 1987",Critically Endangered,C2a(i),3.1,Decreasing,Global
163319257,22692192,Heliornis fulica,ANIMALIA,CHORDATA,GRUIFORMES,AVES,HELIORNITHIDAE,Heliornis,fulica,,,,"(Boddaert, 1783)",Least Concern,,3.1,Decreasing,Global
163320186,22693594,Burhinus bistriatus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,BURHINIDAE,Burhinus,bistriatus,,,,"(Wagler, 1829)",Least Concern,,3.1,Stable,Global
163464474,22678443,Chamaepetes unicolor,ANIMALIA,CHORDATA,GALLIFORMES,AVES,CRACIDAE,Chamaepetes,unicolor,,,,"Salvin, 1867",Least Concern,,3.1,Decreasing,Global
163493772,22690962,Geotrygon violacea,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Geotrygon,violacea,,,,"(Temminck, 1809)",Least Concern,,3.1,Decreasing,Global
163495033,22690883,Leptotila jamaicensis,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Leptotila,jamaicensis,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Decreasing,Global
163496250,22690908,Zentrygon costaricensis,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Zentrygon,costaricensis,,,,"(Lawrence, 1868)",Least Concern,,3.1,Decreasing,Global
163496799,22728963,Zentrygon lawrencii,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Zentrygon,lawrencii,,,,"(Salvin, 1874)",Least Concern,,3.1,Decreasing,Global
163497522,22690932,Zentrygon albifacies,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Zentrygon,albifacies,,,,"(Sclater, 1858)",Least Concern,,3.1,Decreasing,Global
163498569,22690936,Zentrygon chiriquensis,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Zentrygon,chiriquensis,,,,"(Sclater, 1856)",Least Concern,,3.1,Decreasing,Global
163499479,22690750,Zenaida aurita,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Zenaida,aurita,,,,"(Temminck, 1809)",Least Concern,,3.1,Stable,Global
163501030,22689695,Lurocalis semitorquatus,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,CAPRIMULGIDAE,Lurocalis,semitorquatus,,,,"(Gmelin, 1789)",Least Concern,,3.1,Decreasing,Global
163503384,22689755,Nyctiphrynus mcleodii,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,CAPRIMULGIDAE,Nyctiphrynus,mcleodii,,,,"(Brewster, 1888)",Least Concern,,3.1,Decreasing,Global
163503956,22689767,Nyctiphrynus yucatanicus,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,CAPRIMULGIDAE,Nyctiphrynus,yucatanicus,,,,"(Hartert, 1892)",Least Concern,,3.1,Decreasing,Global
163504499,22689773,Nyctiphrynus ocellatus,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,CAPRIMULGIDAE,Nyctiphrynus,ocellatus,,,,"(Tschudi, 1844)",Least Concern,,3.1,Decreasing,Global
163505520,22689781,Antrostomus rufus,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,CAPRIMULGIDAE,Antrostomus,rufus,,,,"(Boddaert, 1783)",Least Concern,,3.1,Decreasing,Global
163506180,22689792,Antrostomus salvini,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,CAPRIMULGIDAE,Antrostomus,salvini,,,,"(Hartert, 1892)",Least Concern,,3.1,Decreasing,Global
163506971,22689795,Antrostomus badius,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,CAPRIMULGIDAE,Antrostomus,badius,,,,"Bangs &amp; Peck, 1908",Least Concern,,3.1,Decreasing,Global
163507700,22689813,Antrostomus saturatus,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,CAPRIMULGIDAE,Antrostomus,saturatus,,,,"Salvin, 1870",Least Concern,,3.1,Stable,Global
163509463,22689823,Hydropsalis cayennensis,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,CAPRIMULGIDAE,Hydropsalis,cayennensis,,,,"(Gmelin, 1789)",Least Concern,,3.1,Decreasing,Global
163510493,22689847,Hydropsalis maculicaudus,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,CAPRIMULGIDAE,Hydropsalis,maculicaudus,,,,"(Lawrence, 1862)",Least Concern,,3.1,Stable,Global
163511443,22697630,Cathartes burrovianus,ANIMALIA,CHORDATA,CATHARTIFORMES,AVES,CATHARTIDAE,Cathartes,burrovianus,,,,"Cassin, 1845",Least Concern,,3.1,Stable,Global
163565037,22722724,Euphonia laniirostris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Euphonia,laniirostris,,,,"d'Orbigny & Lafresnaye, 1837",Least Concern,,3.1,Stable,Global
163565482,22722760,Euphonia minuta,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Euphonia,minuta,,,,"Cabanis, 1849",Least Concern,,3.1,Decreasing,Global
163566073,22720398,Spinus xanthogastrus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Spinus,xanthogastrus,,,,"(Du Bus, 1855)",Least Concern,,3.1,Decreasing,Global
163571607,22696286,Micrastur mirandollei,ANIMALIA,CHORDATA,FALCONIFORMES,AVES,FALCONIDAE,Micrastur,mirandollei,,,,"(Schlegel, 1862)",Least Concern,,3.1,Decreasing,Global
163572412,22696229,Ibycter americanus,ANIMALIA,CHORDATA,FALCONIFORMES,AVES,FALCONIDAE,Ibycter,americanus,,,,"(Boddaert, 1783)",Least Concern,,3.1,Decreasing,Global
163573161,22696261,Milvago chimachima,ANIMALIA,CHORDATA,FALCONIFORMES,AVES,FALCONIDAE,Milvago,chimachima,,,,"(Vieillot, 1816)",Least Concern,,3.1,Increasing,Global
163576047,22681908,Capito maculicoronatus,ANIMALIA,CHORDATA,PICIFORMES,AVES,CAPITONIDAE,Capito,maculicoronatus,,,,"Lawrence, 1861",Least Concern,,3.1,Decreasing,Global
163577632,22681939,Eubucco bourcierii,ANIMALIA,CHORDATA,PICIFORMES,AVES,CAPITONIDAE,Eubucco,bourcierii,,,,"(Lafresnaye, 1845)",Least Concern,,3.1,Decreasing,Global
163584828,22682174,Brachygalba salmoni,ANIMALIA,CHORDATA,PICIFORMES,AVES,GALBULIDAE,Brachygalba,salmoni,,,,"Sclater & Salvin, 1879",Least Concern,,3.1,Decreasing,Global
163585918,22682200,Galbula ruficauda,ANIMALIA,CHORDATA,PICIFORMES,AVES,GALBULIDAE,Galbula,ruficauda,,,,"Cuvier, 1816",Least Concern,,3.1,Decreasing,Global
163587524,22682224,Jacamerops aureus,ANIMALIA,CHORDATA,PICIFORMES,AVES,GALBULIDAE,Jacamerops,aureus,,,,"(Müller, 1776)",Least Concern,,3.1,Decreasing,Global
163588964,22683649,Chloroceryle amazona,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Chloroceryle,amazona,,,,"(Latham, 1790)",Least Concern,,3.1,Decreasing,Global
163589817,22683655,Chloroceryle inda,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Chloroceryle,inda,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Decreasing,Global
163591832,22683658,Chloroceryle aenea,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Chloroceryle,aenea,,,,"(Pallas, 1764)",Least Concern,,3.1,Decreasing,Global
163599353,22689636,Nyctibius grandis,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,NYCTIBIIDAE,Nyctibius,grandis,,,,"(Gmelin, 1789)",Least Concern,,3.1,Decreasing,Global
163600335,22689646,Nyctibius griseus,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,NYCTIBIIDAE,Nyctibius,griseus,,,,"(Gmelin, 1789)",Least Concern,,3.1,Decreasing,Global
163601677,22689642,Nyctibius jamaicensis,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,NYCTIBIIDAE,Nyctibius,jamaicensis,,,,"(Gmelin, 1789)",Least Concern,,3.1,Decreasing,Global
163602749,22692282,Micropygia schomburgkii,ANIMALIA,CHORDATA,GRUIFORMES,AVES,RALLIDAE,Micropygia,schomburgkii,,,,"(Schomburgk, 1848)",Least Concern,,3.1,Decreasing,Global
163604686,22692343,Laterallus ruber,ANIMALIA,CHORDATA,GRUIFORMES,AVES,RALLIDAE,Laterallus,ruber,,,,"(Sclater & Salvin, 1860)",Least Concern,,3.1,Stable,Global
163607271,22692349,Laterallus exilis,ANIMALIA,CHORDATA,GRUIFORMES,AVES,RALLIDAE,Laterallus,exilis,,,,"(Temminck, 1831)",Least Concern,,3.1,Decreasing,Global
163610586,22692601,Amaurolimnas concolor,ANIMALIA,CHORDATA,GRUIFORMES,AVES,RALLIDAE,Amaurolimnas,concolor,,,,"(Gosse, 1847)",Least Concern,,3.1,Decreasing,Global
163616643,22693553,Jacana jacana,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,JACANIDAE,Jacana,jacana,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Stable,Global
163618430,22733979,Puffinus subalaris,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Puffinus,subalaris,,,,"Ridgway, 1897",Least Concern,,3.1,Decreasing,Global
163620132,22697460,Mesembrinibis cayennensis,ANIMALIA,CHORDATA,PELECANIFORMES,AVES,THRESKIORNITHIDAE,Mesembrinibis,cayennensis,,,,"(Gmelin, 1789)",Least Concern,,3.1,Stable,Global
163620949,22694075,Vanellus chilensis,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,CHARADRIIDAE,Vanellus,chilensis,,,,"(Molina, 1782)",Least Concern,,3.1,Increasing,Global
163622696,22693842,Charadrius collaris,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,CHARADRIIDAE,Charadrius,collaris,,,,"Vieillot, 1818",Least Concern,,3.1,Decreasing,Global
163624043,22697710,Jabiru mycteria,ANIMALIA,CHORDATA,CICONIIFORMES,AVES,CICONIIDAE,Jabiru,mycteria,,,,"(Lichtenstein, 1819)",Least Concern,,3.1,Unknown,Global
163625651,22691893,Eurypyga helias,ANIMALIA,CHORDATA,EURYPYGIFORMES,AVES,EURYPYGIDAE,Eurypyga,helias,,,,"(Pallas, 1781)",Least Concern,,3.1,Decreasing,Global
163626479,22728990,Sula granti,ANIMALIA,CHORDATA,SULIFORMES,AVES,SULIDAE,Sula,granti,,,,"Rothschild, 1902",Least Concern,,3.1,Decreasing,Global
163627056,22683001,Momotus mexicanus,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,MOMOTIDAE,Momotus,mexicanus,,,,"Swainson, 1827",Least Concern,,3.1,Decreasing,Global
163627466,61634591,Momotus coeruliceps,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,MOMOTIDAE,Momotus,coeruliceps,,,,"(Gould, 1836)",Least Concern,,3.1,Decreasing,Global
163627947,61634649,Momotus lessonii,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,MOMOTIDAE,Momotus,lessonii,,,,"Lesson, 1842",Least Concern,,3.1,Decreasing,Global
163628473,61634657,Momotus subrufescens,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,MOMOTIDAE,Momotus,subrufescens,,,,"Sclater, 1853",Least Concern,,3.1,Stable,Global
163629009,22682995,Baryphthengus martii,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,MOMOTIDAE,Baryphthengus,martii,,,,"(Spix, 1824)",Least Concern,,3.1,Decreasing,Global
163629547,22682986,Electron platyrhynchum,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,MOMOTIDAE,Electron,platyrhynchum,,,,"(Leadbeater, 1829)",Least Concern,,3.1,Decreasing,Global
163630124,22682992,Eumomota superciliosa,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,MOMOTIDAE,Eumomota,superciliosa,,,,"(Sandbach, 1837)",Least Concern,,3.1,Decreasing,Global
163770613,22697733,Fregata minor,ANIMALIA,CHORDATA,SULIFORMES,AVES,FREGATIDAE,Fregata,minor,,,,"(Gmelin, 1789)",Least Concern,,3.1,Decreasing,Global
163771920,61214753,Crypturellus cinnamomeus,ANIMALIA,CHORDATA,STRUTHIONIFORMES,AVES,TINAMIDAE,Crypturellus,cinnamomeus,,,,"(Lesson, 1842)",Least Concern,,3.1,Decreasing,Global
163772348,61214775,Crypturellus occidentalis,ANIMALIA,CHORDATA,STRUTHIONIFORMES,AVES,TINAMIDAE,Crypturellus,occidentalis,,,,"(Salvadori, 1985)",Least Concern,,3.1,Decreasing,Global
163773830,22685745,Eupsittula pertinax,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Eupsittula,pertinax,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
163776409,22685566,Ara chloropterus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Ara,chloropterus,,,,"Gray, 1859",Least Concern,,3.1,Decreasing,Global
163783547,22685937,Forpus conspicillatus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Forpus,conspicillatus,,,,"(Lafresnaye, 1848)",Least Concern,,3.1,Decreasing,Global
163789519,45429607,Pionus menstruus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Pionus,menstruus,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Stable,Global
163791600,45421217,Pyrrhura emma,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Pyrrhura,emma,,,,"Salvadori, 1891",Least Concern,,3.1,Decreasing,Global
163799916,22697343,Botaurus pinnatus,ANIMALIA,CHORDATA,PELECANIFORMES,AVES,ARDEIDAE,Botaurus,pinnatus,,,,"(Wagler, 1829)",Least Concern,,3.1,Stable,Global
163802666,22697001,Ardea cocoi,ANIMALIA,CHORDATA,PELECANIFORMES,AVES,ARDEIDAE,Ardea,cocoi,,,,"Linnaeus, 1766",Least Concern,,3.1,Stable,Global
163803423,22696987,Pilherodius pileatus,ANIMALIA,CHORDATA,PELECANIFORMES,AVES,ARDEIDAE,Pilherodius,pileatus,,,,"(Boddaert, 1783)",Least Concern,,3.1,Decreasing,Global
163877596,22684379,Coccycua minuta,ANIMALIA,CHORDATA,CUCULIFORMES,AVES,CUCULIDAE,Coccycua,minuta,,,,"(Vieillot, 1817)",Least Concern,,3.1,Decreasing,Global
163878817,61418830,Piaya cayana,ANIMALIA,CHORDATA,CUCULIFORMES,AVES,CUCULIDAE,Piaya,cayana,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Decreasing,Global
163880338,61419028,Piaya mexicana,ANIMALIA,CHORDATA,CUCULIFORMES,AVES,CUCULIDAE,Piaya,mexicana,,,,"(Swainson, 1827)",Least Concern,,3.1,Decreasing,Global
163880785,22684444,Tapera naevia,ANIMALIA,CHORDATA,CUCULIFORMES,AVES,CUCULIDAE,Tapera,naevia,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Stable,Global
163881989,22684452,Dromococcyx phasianellus,ANIMALIA,CHORDATA,CUCULIFORMES,AVES,CUCULIDAE,Dromococcyx,phasianellus,,,,"(Spix, 1824)",Least Concern,,3.1,Decreasing,Global
163883135,22684461,Geococcyx velox,ANIMALIA,CHORDATA,CUCULIFORMES,AVES,CUCULIDAE,Geococcyx,velox,,,,"(Wagner, 1836)",Least Concern,,3.1,Stable,Global
163883583,22684431,Crotophaga major,ANIMALIA,CHORDATA,CUCULIFORMES,AVES,CUCULIDAE,Crotophaga,major,,,,"Gmelin, 1788",Least Concern,,3.1,Stable,Global
163885644,22694799,Anous minutus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Anous,minutus,,,,"Boie, 1844",Least Concern,,3.1,Decreasing,Global
163887639,22696645,Phaethon lepturus,ANIMALIA,CHORDATA,PHAETHONTIFORMES,AVES,PHAETHONTIDAE,Phaethon,lepturus,,,,"Daudin, 1802",Least Concern,,3.1,Decreasing,Global
163889221,22696641,Phaethon rubricauda,ANIMALIA,CHORDATA,PHAETHONTIFORMES,AVES,PHAETHONTIDAE,Phaethon,rubricauda,,,,"Boddaert, 1783",Least Concern,,3.1,Decreasing,Global
163895384,22736251,Trogon melanurus,ANIMALIA,CHORDATA,TROGONIFORMES,AVES,TROGONIDAE,Trogon,melanurus,,,,"Swainson, 1838",Least Concern,,3.1,Decreasing,Global
163896475,22736244,Trogon chionurus,ANIMALIA,CHORDATA,TROGONIFORMES,AVES,TROGONIDAE,Trogon,chionurus,,,,"Sclater &amp; Salvin, 1871",Least Concern,,3.1,Decreasing,Global
163900947,22682744,Euptilotis neoxenus,ANIMALIA,CHORDATA,TROGONIFORMES,AVES,TROGONIDAE,Euptilotis,neoxenus,,,,"(Gould, 1838)",Least Concern,,3.1,Decreasing,Global
163921884,103797456,Geothlypis semiflava,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Geothlypis,semiflava,,,,"Sclater, 1861",Least Concern,,3.1,Increasing,Global
163925029,103801561,Basileuterus cabanisi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Basileuterus,cabanisi,,,,"von Berlepsch, 1879",Least Concern,,3.1,Decreasing,Global
166785651,22690814,Paraclaravis mondetoura,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Paraclaravis,mondetoura,,,,"(Bonaparte, 1856)",Least Concern,,3.1,Decreasing,Global
166805579,154837304,Aramides albiventris,ANIMALIA,CHORDATA,GRUIFORMES,AVES,RALLIDAE,Aramides,albiventris,,,,"Lawrence, 1868",Least Concern,,3.1,Decreasing,Global
166806196,154837348,Aramides cajaneus,ANIMALIA,CHORDATA,GRUIFORMES,AVES,RALLIDAE,Aramides,cajaneus,,,,"(Müller, 1776)",Least Concern,,3.1,Stable,Global
166807221,103693596,Hylophilus flavipes,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VIREONIDAE,Hylophilus,flavipes,,,,"Lafresnaye, 1845",Least Concern,,3.1,Stable,Global
166810335,103693800,Tunchiornis luteifrons,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VIREONIDAE,Tunchiornis,luteifrons,,,,"(Sclater, 1881)",Least Concern,,3.1,Decreasing,Global
166811712,22705309,Pachysylvia aurantiifrons,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VIREONIDAE,Pachysylvia,aurantiifrons,,,,"(Lawrence, 1862)",Least Concern,,3.1,Decreasing,Global
166898238,22711316,Campylorhynchus albobrunneus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TROGLODYTIDAE,Campylorhynchus,albobrunneus,,,,"(Lawrence, 1862)",Least Concern,,3.1,Stable,Global
166912898,22711467,Cantorchilus leucotis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TROGLODYTIDAE,Cantorchilus,leucotis,,,,"(Lafresnaye, 1845)",Least Concern,,3.1,Decreasing,Global
166914847,22687097,Florisuga mellivora,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Florisuga,mellivora,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
166915789,22686903,Glaucis aeneus,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Glaucis,aeneus,,,,"Lawrence, 1867",Least Concern,,3.1,Decreasing,Global
166916624,22686911,Glaucis hirsutus,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Glaucis,hirsutus,,,,"(Gmelin, 1788)",Least Concern,,3.1,Decreasing,Global
166918188,22686925,Threnetes ruckeri,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Threnetes,ruckeri,,,,"(Bourcier, 1847)",Least Concern,,3.1,Decreasing,Global
166919786,22686934,Phaethornis guy,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Phaethornis,guy,,,,"(Lesson, 1833)",Least Concern,,3.1,Decreasing,Global
166996058,22686955,Phaethornis anthophilus,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Phaethornis,anthophilus,,,,"(Bourcier, 1843)",Least Concern,,3.1,Decreasing,Global
166996733,22730147,Phaethornis striigularis,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Phaethornis,striigularis,,,,"Gould, 1854",Least Concern,,3.1,Decreasing,Global
166997993,22687106,Colibri delphinae,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Colibri,delphinae,,,,"(Lesson, 1839)",Least Concern,,3.1,Decreasing,Global
166999717,22687110,Colibri thalassinus,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Colibri,thalassinus,,,,"(Swainson, 1827)",Least Concern,,3.1,Decreasing,Global
167005602,22687125,Anthracothorax prevostii,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Anthracothorax,prevostii,,,,"(Lesson, 1832)",Least Concern,,3.1,Decreasing,Global
167006442,22687130,Anthracothorax nigricollis,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Anthracothorax,nigricollis,,,,"(Vieillot, 1817)",Least Concern,,3.1,Stable,Global
167007520,22729026,Anthracothorax veraguensis,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Anthracothorax,veraguensis,,,,"Reichenbach, 1855",Least Concern,,3.1,Stable,Global
167008494,22687208,Lophornis delattrei,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Lophornis,delattrei,,,,"(Lesson, 1839)",Least Concern,,3.1,Decreasing,Global
167009879,22687247,Lophornis adorabilis,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Lophornis,adorabilis,,,,"Salvin, 1870",Least Concern,,3.1,Decreasing,Global
167013227,22687408,Panterpe insignis,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Panterpe,insignis,,,,"Cabanis & Heine, 1860",Least Concern,,3.1,Stable,Global
167013924,22688138,Heliomaster longirostris,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Heliomaster,longirostris,,,,"(Audebert & Vieillot, 1801)",Least Concern,,3.1,Decreasing,Global
167015019,22688135,Heliomaster constantii,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Heliomaster,constantii,,,,"(DeLattre, 1843)",Least Concern,,3.1,Decreasing,Global
167018960,22687680,Lampornis hemileucus,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Lampornis,hemileucus,,,,"(Salvin, 1865)",Least Concern,,3.1,Stable,Global
167019920,22729036,Lampornis calolaemus,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Lampornis,calolaemus,,,,"(Salvin, 1865)",Least Concern,,3.1,Decreasing,Global
167024506,22688153,Calliphlox bryantae,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Calliphlox,bryantae,,,,"(Lawrence, 1867)",Least Concern,,3.1,Decreasing,Global
