"","grid_id","fortify_id","fdisp_orig","fdisp_HL","fdisp_WT","fdisp_HL_WT","fdisp_HL_null","fdisp_WT_null","fdisp_HL_WT_null","z_HL","z_WT","z_HL_WT","sr_orig","sr_HL","sr_WT","sr_HL_WT"
"34039",34039,"3491",1.14398500091062,1.06466574122359,1.10996735648074,1.02705139096152,1.14353332704358,1.14403832237317,1.14393121424881,-3.8557060984032,-1.75262416756555,-4.02941574368099,89,87,87,85
"34040",34040,"3492",1.30792012355863,1.23598741842656,1.29112823950198,1.21736361791271,1.30798911171232,1.30749625403999,1.30954910650206,-3.50846378241972,-1.07898042746609,-3.79149221620916,91,89,90,88
"34041",34041,"3493",1.30129654986622,1.21250454385408,1.2617724256187,1.19573788039251,1.30145764586458,1.30266397550742,1.30039860848023,-3.09309590756136,-1.80052976982985,-3.27023946840331,106,102,103,101
"34042",34042,"3494",1.55149612594997,1.41718680325305,1.50117469957969,1.39543459332533,1.54809702776758,1.55125284642907,1.5508018531142,-2.36310073337629,-1.09750542606756,-2.44872219181756,61,57,58,56
"34043",34043,"3495",1.38925973315369,1.32108539785456,1.31662691603195,1.32108539785456,1.39094077599744,1.39067825252058,1.38604165291656,-1.14342830624467,-1.55340671850963,-1.02555957166813,37,34,35,34
"34044",34044,"3496",1.42760327027168,1.3501511323593,1.34422888804022,1.3501511323593,1.42740032044026,1.42753859145697,1.42622738487863,-1.0255295577999,-1.35511046406745,-0.965101428390993,36,32,33,32
"34045",34045,"3497",1.51208513699407,1.46227318266713,1.45639274030232,1.46227318266713,1.51196518569719,1.51372576929328,1.50829063000769,-0.583066852283323,-0.823609098013016,-0.546830302490524,38,34,35,34
"34046",34046,"3498",1.34811973968871,1.30113462352858,1.30136209218456,1.30113462352858,1.34814125113845,1.34909853782663,1.3489556567603,-0.8495964568895,-1.01135762420108,-0.896445873030938,57,53,54,53
"34047",34047,"3499",1.3096231092404,1.27126784232822,1.27138148073399,1.27126784232822,1.30941700995442,1.31085417244656,1.30831692319172,-1.02540256273229,-1.28721147600704,-0.989231072313667,77,73,74,73
"34048",34048,"3500",1.41395643294317,1.29556695752419,1.38150677400135,1.29556695752419,1.4133495953626,1.41316975093657,1.41235308132301,-2.58839775367149,-0.913606246963689,-2.71907209814945,80,75,77,75
"34049",34049,"3501",1.38008773194816,1.26704286860556,1.34727109648288,1.26704286860556,1.37991854571046,1.37963585690933,1.38068358066578,-2.81397490920646,-1.00592408333186,-2.82737579879867,86,81,83,81
"34050",34050,"3502",1.31687045556964,1.18898181377517,1.27828843094991,1.18898181377517,1.31627116716842,1.31456983353598,1.31587452582629,-3.23542388393516,-1.15785234226087,-3.21119011162316,80,75,77,75
"34051",34051,"3503",1.29271082959965,1.16271743645932,1.2524537033739,1.16271743645932,1.29220230376252,1.29291113435658,1.29008536350066,-3.41538942397276,-1.42451706196455,-3.05404424527971,80,75,77,75
"34052",34052,"3504",1.31039098838542,1.21261613000801,1.28793207199179,1.21261613000801,1.30913678906116,1.31005238414651,1.31096968026438,-3.22008279794665,-1.10016560513596,-3.25309103074219,91,87,89,87
"34053",34053,"3505",1.37546736001792,1.26783905322621,1.33781950460717,1.26783905322621,1.37457908216087,1.37636134306208,1.3733892372677,-2.79155357987833,-1.35152852402486,-2.74057783579163,100,94,96,94
"34054",34054,"3506",1.38530429441048,1.28044115213607,1.34920290936471,1.28044115213607,1.3825532560019,1.38513763888222,1.38439147461939,-2.59401024452314,-1.21202628195727,-2.81266882181041,100,94,96,94
"34055",34055,"3507",1.32057535052256,1.18982871963527,1.27215522681091,1.18982871963527,1.3195392446187,1.31943536827102,1.31978698473375,-3.0634229769337,-1.35721230298006,-3.02733552349011,85,79,81,79
"34056",34056,"3508",1.27190589867155,1.13639431523555,1.22992624149007,1.13639431523555,1.27103897482823,1.27163886748768,1.27237775448342,-3.55762736930225,-1.40255457435021,-3.71456856581762,74,69,71,69
"34057",34057,"3509",1.30223400880877,1.17592764922957,1.27553611329505,1.17592764922957,1.30073422468739,1.30245139023906,1.30243702476042,-3.34417209449902,-1.06954251928344,-3.38329032343792,67,63,65,63
"34058",34058,"3510",1.29293031371677,1.16725177706499,1.26617853011289,1.16725177706499,1.2939035892204,1.29353625168046,1.2907215054147,-3.60561096131279,-1.09775351053594,-3.23942029368875,68,64,66,64
"34059",34059,"3511",1.27337869501667,1.14306198780655,1.24386939548961,1.14306198780655,1.27306501733712,1.27154072373806,1.27299316729142,-3.33251929175321,-1.00045276279507,-3.46523023723252,67,63,65,63
"34060",34060,"3512",1.26451394265382,1.13520481680503,1.2352548658335,1.13520481680503,1.26515495738123,1.26408741956364,1.26401964725216,-3.60057283403543,-1.09326990062631,-3.50038050202078,68,64,66,64
"34061",34061,"3513",1.2444427802896,1.11504868138588,1.21485959845157,1.11504868138588,1.24422242326186,1.24512864065219,1.24408368270188,-3.67464837351862,-1.20483080099416,-3.47222647779467,69,65,67,65
"34062",34062,"3514",1.35221195630115,1.23547613790762,1.32593182172938,1.23547613790762,1.35298114662486,1.35343310787974,1.35059702769719,-2.97098832287465,-1.00585439092436,-2.8071763416333,72,68,70,68
"34063",34063,"3515",1.39608870752895,1.27680748466732,1.37118227178843,1.27680748466732,1.3972187039415,1.39647022040006,1.39458238265912,-2.83062772519246,-0.844043056751436,-2.66319939853474,68,64,66,64
"34105",34105,"3516",1.60316571700844,1.20379564867328,1.19511055280265,1.20379564867328,1.59771889528513,1.60819939475297,1.59990909417637,-3.22257840824732,-4.42236736909203,-3.33118396113943,33,30,31,30
"34106",34106,"3517",1.54224124674091,1.15561582199102,1.1494776336699,1.15561582199102,1.53762351215381,1.54444896478717,1.53465653493629,-3.39783040533532,-4.47267147160259,-3.22485569006902,35,32,33,32
"34107",34107,"3518",1.52595462395119,1.15175077899429,1.14495122549018,1.15175077899429,1.53253386792432,1.52571879142163,1.5288651825512,-3.615661756004,-4.40901709583861,-3.59242941777834,36,33,34,33
"34108",34108,"3519",1.60113574810243,1.24870919898159,1.23885390466257,1.24870919898159,1.59758015351545,1.59783935336348,1.60134654235695,-3.37927992158575,-4.32807635708916,-3.4436608828648,37,34,35,34
"34109",34109,"3520",1.30648698329192,1.15175077899429,1.14495122549018,1.15175077899429,1.30632130506316,1.3064377101684,1.31246231338216,-2.19817370635159,-3.36545212711673,-2.5097203240214,35,33,34,33
"34112",34112,"3521",1.30596521422446,1.09606510765454,1.09526193809104,1.09606510765454,1.30639932934453,1.30452844949916,1.30557566466056,-2.91235109704298,-3.91951314650624,-2.85990418672112,37,35,36,35
"34113",34113,"3522",1.2920816415874,1.08911451967642,1.08770051170836,1.08911451967642,1.29021259322572,1.291991270198,1.28913020264908,-2.78877848501131,-4.2309553628919,-2.61405732876511,38,36,37,36
"34120",34120,"3523",1.20850659268312,1.20850659268312,1.20850659268312,1.20850659268312,1.20850659268312,1.20850659268312,1.20850659268312,NA,NA,NA,31,31,31,31
"34121",34121,"3524",1.20850659268312,1.20850659268312,1.20850659268312,1.20850659268312,1.20850659268312,1.20850659268312,1.20850659268312,NA,NA,NA,31,31,31,31
"34122",34122,"3525",1.35553213166922,1.09419176751227,1.09419176751227,1.09419176751227,1.354022121336,1.35633511537875,1.35118519056707,-3.74227369207645,-3.93004757717991,-3.47147594917115,32,31,31,31
"34123",34123,"3526",1.51963220832153,1.35204669128461,1.34070801327934,1.35204669128461,1.51717330195637,1.51968565466004,1.51775528895309,-2.37053174209589,-3.69584839489304,-2.39334220165357,45,43,44,43
"34124",34124,"3527",1.5205895982849,1.36182407801909,1.35116382359427,1.36182407801909,1.51994442474345,1.52177780911016,1.52069224877848,-2.42127501613939,-3.945347893794,-2.41417814650925,47,45,46,45
"34125",34125,"3528",1.47668705414158,1.318902683952,1.30913586957152,1.318902683952,1.47761510914339,1.4773993819821,1.4773011866742,-2.62131707806519,-3.83677380687964,-2.40441705143051,48,46,47,46
"34126",34126,"3529",1.49993328086575,1.31768172259325,1.31768172259325,1.31768172259325,1.49913224711694,1.4988519504412,1.50183543023581,-3.60657435968241,-3.65934628244026,-3.88682285182468,44,43,43,43
"34127",34127,"3530",1.32052921837192,1.32052921837192,1.32052921837192,1.32052921837192,1.32052921837192,1.32052921837192,1.32052921837192,NA,NA,NA,43,43,43,43
"34128",34128,"3531",1.03331850251931,1.03331850251931,1.03331850251931,1.03331850251931,1.03331850251931,1.03331850251931,1.03331850251931,NA,NA,NA,39,39,39,39
"34129",34129,"3532",0.90784051194583,0.90784051194583,0.90784051194583,0.90784051194583,0.90784051194583,0.90784051194583,0.90784051194583,NA,NA,NA,34,34,34,34
"34130",34130,"3533",0.946458764838907,0.946458764838907,0.946458764838907,0.946458764838907,0.946458764838907,0.946458764838907,0.946458764838907,NA,NA,NA,30,30,30,30
"34131",34131,"3534",0.927267384693036,0.927267384693036,0.927267384693036,0.927267384693036,0.927267384693036,0.927267384693036,0.927267384693036,NA,NA,NA,31,31,31,31
"34132",34132,"3535",1.03105239744565,1.03105239744565,1.03105239744565,1.03105239744565,1.03105239744565,1.03105239744565,1.03105239744565,NA,NA,NA,39,39,39,39
"34133",34133,"3536",1.36064313704358,1.36064313704358,1.36064313704358,1.36064313704358,1.36064313704358,1.36064313704358,1.36064313704358,NA,NA,NA,41,41,41,41
"34134",34134,"3537",1.41239785202931,1.41239785202931,1.41239785202931,1.41239785202931,1.41239785202931,1.41239785202931,1.41239785202931,NA,NA,NA,37,37,37,37
"34135",34135,"3538",1.49365738231526,1.49365738231526,1.49365738231526,1.49365738231526,1.49365738231526,1.49365738231526,1.49365738231526,NA,NA,NA,34,34,34,34
"34136",34136,"3539",1.28575083446698,1.28575083446698,1.28575083446698,1.28575083446698,1.28575083446698,1.28575083446698,1.28575083446698,NA,NA,NA,33,33,33,33
"34137",34137,"3540",1.14983116120275,1.14983116120275,1.14983116120275,1.14983116120275,1.14983116120275,1.14983116120275,1.14983116120275,NA,NA,NA,31,31,31,31
"34138",34138,"3541",1.04477682228709,1.04477682228709,1.04477682228709,1.04477682228709,1.04477682228709,1.04477682228709,1.04477682228709,NA,NA,NA,32,32,32,32
"34139",34139,"3542",1.20441437806571,1.20441437806571,1.20441437806571,1.20441437806571,1.20441437806571,1.20441437806571,1.20441437806571,NA,NA,NA,35,35,35,35
"34140",34140,"3543",1.18864761842986,1.18864761842986,1.18864761842986,1.18864761842986,1.18864761842986,1.18864761842986,1.18864761842986,NA,NA,NA,37,37,37,37
"34141",34141,"3544",1.16916272043313,1.16916272043313,1.16916272043313,1.16916272043313,1.16916272043313,1.16916272043313,1.16916272043313,NA,NA,NA,40,40,40,40
"34142",34142,"3545",1.21503762698153,1.21503762698153,1.21503762698153,1.21503762698153,1.21503762698153,1.21503762698153,1.21503762698153,NA,NA,NA,40,40,40,40
"34143",34143,"3546",1.08154816081939,1.08154816081939,1.08154816081939,1.08154816081939,1.08154816081939,1.08154816081939,1.08154816081939,NA,NA,NA,37,37,37,37
"34144",34144,"3547",0.983572752456919,0.983572752456919,0.983572752456919,0.983572752456919,0.983572752456919,0.983572752456919,0.983572752456919,NA,NA,NA,31,31,31,31
"34145",34145,"3548",1.21067376437191,1.21067376437191,1.21067376437191,1.21067376437191,1.21067376437191,1.21067376437191,1.21067376437191,NA,NA,NA,27,27,27,27
"34146",34146,"3549",1.25603429444537,1.25603429444537,1.25603429444537,1.25603429444537,1.25603429444537,1.25603429444537,1.25603429444537,NA,NA,NA,29,29,29,29
"34147",34147,"3550",1.10170593376415,1.10170593376415,1.10170593376415,1.10170593376415,1.10170593376415,1.10170593376415,1.10170593376415,NA,NA,NA,32,32,32,32
"34148",34148,"3551",0.929293714138569,0.929293714138569,0.929293714138569,0.929293714138569,0.929293714138569,0.929293714138569,0.929293714138569,NA,NA,NA,33,33,33,33
"34149",34149,"3552",1.02588682271361,1.02588682271361,1.02588682271361,1.02588682271361,1.02588682271361,1.02588682271361,1.02588682271361,NA,NA,NA,29,29,29,29
"34150",34150,"3553",0.96862436856628,0.96862436856628,0.96862436856628,0.96862436856628,0.96862436856628,0.96862436856628,0.96862436856628,NA,NA,NA,15,15,15,15
"34151",34151,"3554",0.839424460488916,0.839424460488916,0.839424460488916,0.839424460488916,0.839424460488916,0.839424460488916,0.839424460488916,NA,NA,NA,13,13,13,13
"34152",34152,"3555",1.26207253705576,1.26207253705576,1.26207253705576,1.26207253705576,1.26207253705576,1.26207253705576,1.26207253705576,NA,NA,NA,16,16,16,16
"34153",34153,"3556",1.23131398425232,1.22509417971416,1.23131398425232,1.22509417971416,1.23374768713679,1.23131398425232,1.2314584362709,-0.119846368897896,NA,-0.0839099446221263,19,18,19,18
"34154",34154,"3557",0.934652198656901,0.874256104665915,0.934652198656901,0.874256104665915,0.932884702591747,0.934652198656901,0.931803911887616,-1.65341525640374,NA,-1.58296590785216,15,14,15,14
"34155",34155,"3558",0.869514236151341,0.869514236151341,0.869514236151341,0.869514236151341,0.869514236151341,0.869514236151341,0.869514236151341,NA,NA,NA,9,9,9,9
"34156",34156,"3559",0.891196289995863,0.891196289995863,0.891196289995863,0.891196289995863,0.891196289995863,0.891196289995863,0.891196289995863,NA,NA,NA,11,11,11,11
"34157",34157,"3560",0.827252441998708,0.827252441998708,0.827252441998708,0.827252441998708,0.827252441998708,0.827252441998708,0.827252441998708,NA,NA,NA,12,12,12,12
"34158",34158,"3561",0.626955366502576,0.626955366502576,0.626955366502576,0.626955366502576,0.626955366502576,0.626955366502576,0.626955366502576,NA,NA,NA,7,7,7,7
"34159",34159,"3562",0.633659482672426,0.633659482672426,0.633659482672426,0.633659482672426,0.633659482672426,0.633659482672426,0.633659482672426,NA,NA,NA,8,8,8,8
"34160",34160,"3563",0.633659482672426,0.633659482672426,0.633659482672426,0.633659482672426,0.633659482672426,0.633659482672426,0.633659482672426,NA,NA,NA,8,8,8,8
"34161",34161,"3564",0.577316522988559,0.577316522988559,0.577316522988559,0.577316522988559,0.577316522988559,0.577316522988559,0.577316522988559,NA,NA,NA,4,4,4,4
"34162",34162,"3565",0.577316522988559,0.577316522988559,0.577316522988559,0.577316522988559,0.577316522988559,0.577316522988559,0.577316522988559,NA,NA,NA,4,4,4,4
"34163",34163,"3566",0.577316522988559,0.577316522988559,0.577316522988559,0.577316522988559,0.577316522988559,0.577316522988559,0.577316522988559,NA,NA,NA,4,4,4,4
"34187",34187,"3567",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"34188",34188,"3568",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"34210",34210,"3569",2.27389899349008,1.01428613353058,1.12709454123613,0.996470403752819,2.26329006902529,2.26968251557906,2.2588932202033,-3.77049679505815,-5.5319194817212,-3.43207189348971,53,37,45,35
"34211",34211,"3570",2.16761252928409,0.997721492640739,1.11705165344649,0.980283138862668,2.17134056406861,2.17209211571802,2.16224535840734,-3.98442158042541,-5.72623534771702,-3.5970600102483,57,40,49,38
"34212",34212,"3571",2.17898851559206,1.01625319617713,1.13473576233015,1.00001009044721,2.18117690073418,2.16680308537351,2.16656669791441,-3.89314093029159,-5.34959008417023,-3.64887386090836,57,40,49,38
"34213",34213,"3572",2.39899182821273,1.07005936329559,1.20506909275434,1.05014556852148,2.35738591425812,2.39127039369445,2.37157237965483,-3.34880285495981,-4.9194416299837,-3.02906834036454,49,32,40,29
"34215",34215,"3573",2.19087382635921,1.0964445135277,1.20273516873288,1.0865379751987,2.19568980027212,2.19237523505618,2.18587257129066,-3.4687071863897,-5.85725611487785,-3.46356372671426,53,37,47,36
"34216",34216,"3574",2.17440725686695,1.032254400895,1.14698600605495,1.032254400895,2.17087235530585,2.17437372276765,2.16154588363134,-3.78880956708107,-6.50417148939027,-3.71904591634141,57,40,51,40
"34217",34217,"3575",2.27203427754084,1.05657031957051,1.16933068020743,1.04141687234338,2.26157900372214,2.27243510394788,2.25963502151245,-3.65813285913398,-5.89594805730356,-3.56249141197598,53,36,46,35
"34218",34218,"3576",2.08686455994394,1.08715943921904,1.20686465276838,1.07250989074097,2.08933826183124,2.08055253400615,2.07615070016111,-3.35702064647966,-5.33710191964706,-3.0992531448162,47,31,41,30
"34222",34222,"3577",1.69795210373051,1.38324132905987,1.74585474151097,1.43638619386432,1.68341301927129,1.70118251573312,1.68928003716422,-0.995980620096008,0.339898775596334,-0.730443734571635,16,12,15,11
"34223",34223,"3578",1.69795210373051,1.38324132905987,1.74585474151097,1.43638619386432,1.68350399983538,1.70056712173308,1.66669542812878,-0.992455818342414,0.343116937976669,-0.655258635324619,16,12,15,11
"34228",34228,"3579",2.17712888361349,1.14890272258626,1.25250442224604,1.13574312267075,2.17210048929358,2.17142683478528,2.16683498376816,-2.95468507321228,-5.3495375960433,-2.81406926765308,45,27,39,26
"34229",34229,"3580",1.86462281048463,0.990752955022278,1.09648812612096,0.971547090704906,1.86595740447905,1.86459982704565,1.85248704489524,-3.42782745155264,-6.02934320296067,-3.25937878504722,57,39,51,38
"34230",34230,"3581",1.82720533757062,0.972486034716944,1.07960606789052,0.953365832052882,1.80975533538961,1.82737818647766,1.82554538814766,-3.36457482261387,-6.03747269219898,-3.3931677291686,59,41,53,40
"34231",34231,"3582",1.89659381767378,0.989159741558837,1.11165510064661,0.989159741558837,1.89071379087857,1.88920071054611,1.90040425209502,-3.36239634231686,-6.17706633833414,-3.41033822998939,55,37,50,37
"34232",34232,"3583",1.88529095568877,0.999246941529952,1.10641181245172,0.981871685262121,1.8708581521109,1.88389514935129,1.88291038778425,-3.516100398444,-5.71177792411941,-3.41206527400121,56,39,50,38
"34233",34233,"3584",2.08389154865765,1.0582422000361,1.1767187375352,1.04611801319726,2.06524463266844,2.08579731235482,2.07167445820518,-3.368459631651,-5.68276211721962,-3.29821739642904,48,33,42,32
"34234",34234,"3585",0.842141710339857,0.818871645762833,0.765598591364171,0.798182889087497,0.823702758482051,0.832566310279624,0.814038320010339,-0.0387800674676579,-0.542576806100632,-0.0975824332684904,9,7,7,6
"34235",34235,"3586",0.295538366042259,0.295538366042259,0,0,0.295538366042259,0,0,NA,NA,NA,2,2,1,1
"34240",34240,"3587",0.539768596546555,0.539768596546555,0,0,0.539768596546555,0,0,NA,NA,NA,2,2,1,1
